video_id	公開日	尺秒	チャンネル	題名	判定理由	URL
a7PY-TMfjCg	20220114	606	The Bat Aur Ball	Wet Pitch ! Difficult to Play ! GoPro Helmet Camera Cricket Highlights	POV語(題名)	https://www.youtube.com/watch?v=a7PY-TMfjCg
1OxXJHliN8I	20220114	563	Flashpoint	Between The Lines | 2021 Madison Scouts Cymbal Line | Full Run POV	POV語(題名)	https://www.youtube.com/watch?v=1OxXJHliN8I
O4ugok2ub2g	20220113	1273	TheTopher	2021 Mercedes-Maybach GLS 600 - POV Driving Impressions	POV語(題名)	https://www.youtube.com/watch?v=O4ugok2ub2g
wDBg8E_MH1g	20220113	361	MrBlack	GoPro Timewarp HYPERLAPSE TIPS & TRICKS	POV語(題名)	https://www.youtube.com/watch?v=wDBg8E_MH1g
BNjZ4oQuR4w	20220112	498	TheTopher	2022 Jeep Grand Wagoneer Obsidian - POV Sunrise Drive	POV語(題名)	https://www.youtube.com/watch?v=BNjZ4oQuR4w
xYup3URGl0k	20220111	1935	Matthias Lebo	THE ULTIMATE COMPARISON 🎥🌊🐠 | GoPro 10 vs iPhone 13 Pro vs Vaquita for FILMING UNDERWATER	POV語(題名)	https://www.youtube.com/watch?v=xYup3URGl0k
dfllxDq0Qww	20220110	1959	TheTopher	2022 Cadillac CT4-V Blackwing (Manual) - POV Driving Impressions	POV語(題名)	https://www.youtube.com/watch?v=dfllxDq0Qww
7EktQgihC2s	20220108	746	JUN10R14	ODR Hockey it is cold GoPro Hockey	POV語(題名)	https://www.youtube.com/watch?v=7EktQgihC2s
MxpG3id40jY	20220106	603	The Bat Aur Ball	Good Effort by both team to Win T20 ! GoPro Wicket Keeper Helmet Camera Cricket View	POV語(題名)	https://www.youtube.com/watch?v=MxpG3id40jY
P7KFk2Rd3FY	20220104	600	Surfing With Noz	POV SURFING MY BEST WAVES OF 2021!	POV語(題名)	https://www.youtube.com/watch?v=P7KFk2Rd3FY
lXjuFdD6UZ8	20220103	874	TheTopher	2022 Lexus NX 450h+ F SPORT - POV First Impressions	POV語(題名)	https://www.youtube.com/watch?v=lXjuFdD6UZ8
n_t8O7_Xd0Y	20220101	518	JUN10R14	Bye Bye ‘21 GoPro Hockey	POV語(題名)	https://www.youtube.com/watch?v=n_t8O7_Xd0Y
LjF5SXPCl4I	20220101	608	Francis Kit 키트	"Pacific Crest 2021 ~ ""eX"" [Mello Headcam]"	POV語(題名)	https://www.youtube.com/watch?v=LjF5SXPCl4I
vj64XMMlN54	20211231	481	The Bat Aur Ball	Responsible Knock in Big Match ! T20 Wicket Keeper Helmet Camera Cricket highlights	POV語(題名)	https://www.youtube.com/watch?v=vj64XMMlN54
9SuFF2oWKEo	20211230	500	The Bat Aur Ball	Trophy Race ! Wicket Keeper Helmet Camera Crikcet ! 1st Inning Highlights	POV語(題名)	https://www.youtube.com/watch?v=9SuFF2oWKEo
Ea6UIBy1lck	20211228	457	FP Driving	1963 ZAZ-965 Zaporozhets 1.2 MT - POV TEST DRIVE	POV語(題名)	https://www.youtube.com/watch?v=Ea6UIBy1lck
ApxXWwvL5js	20211227	12414	POV Trains | Shuotography	POV Train Ride | Amtrak Cascades Train 505 | Seattle to Portland in real time | Right/Starboard view	POV語(題名)	https://www.youtube.com/watch?v=ApxXWwvL5js
7XANmoLW-L0	20211226	1003	DM Car Reviews	2005 BMW X5 4.4i - POV Test Drive	POV語(題名)	https://www.youtube.com/watch?v=7XANmoLW-L0
mhTO7t0vRTY	20211223	310	a decent cup of coffee	TUA POV Compilation To Watch While Waiting For Season 3	POV語(題名)	https://www.youtube.com/watch?v=mhTO7t0vRTY
z0W1A6vLW1U	20211222	2455	Motolaxin	Riding the Pacific Coast Highway Part 4.  Relaxing POV 4K motorcycle ride (with music).	POV語(題名)	https://www.youtube.com/watch?v=z0W1A6vLW1U
Y2jH0XTpdGQ	20211222	1603	Just Drive POV	Hyundai Nexo POV test drive	POV語(題名)	https://www.youtube.com/watch?v=Y2jH0XTpdGQ
fZCJGmxNeFg	20211221	498	The Bat Aur Ball	Semi Final in Most Beautiful Stadium ! T20 GoPro Cricket Highlights	POV語(題名)	https://www.youtube.com/watch?v=fZCJGmxNeFg
UuBPI_Rom4w	20211220	507	The Bat Aur Ball	Gaur Cricket Stadium ! T20 Target 155 ! Wicket Keeper Helmet Camera Cricket	POV語(題名)	https://www.youtube.com/watch?v=UuBPI_Rom4w
QBhb2s-vHEE	20211220	1888	Just Drive POV	DS7 Crossback Grand Chic POV night drive	POV語(題名)	https://www.youtube.com/watch?v=QBhb2s-vHEE
5Qic_KSZuHc	20211220	1014	DM Car Reviews	2022 VW Tiguan SE R-Line - POV Test Drive	POV語(題名)	https://www.youtube.com/watch?v=5Qic_KSZuHc
4BE-ANnUkJU	20211218	763	TheTopher	2022 BMW M440i xDrive Gran Coupe - POV First Impressions	POV語(題名)	https://www.youtube.com/watch?v=4BE-ANnUkJU
tCEv1oGvsrI	20211218	2646	Just Drive POV	Jeep Wrangler 4xe Overland POV night drive	POV語(題名)	https://www.youtube.com/watch?v=tCEv1oGvsrI
jBVWQK5K3p4	20211217	700	TheTopher	2022 BMW ALPINA B8 Gran Coupe - POV First Driving Impressions	POV語(題名)	https://www.youtube.com/watch?v=jBVWQK5K3p4
mpVGrssVVno	20211217	489	The Bat Aur Ball	Lefty Pranjul Big Effort to Make his Team Win ! GoPro Helmet Camera Cricket Highlights	POV語(題名)	https://www.youtube.com/watch?v=mpVGrssVVno
qndIkS2XeeA	20211216	715	The Bat Aur Ball	Batsman Helmet Cam POV Century ! Good Comeback by Batsman	POV語(題名)	https://www.youtube.com/watch?v=qndIkS2XeeA
Dxz-wppaxuY	20211216	537	Surfing With Noz	POV SURFING AMAZING CONDITIONS! (AIRS & TURNS)	POV語(題名)	https://www.youtube.com/watch?v=Dxz-wppaxuY
hp3k0bgTdqA	20211215	509	The Bat Aur Ball	Batsman Helmet Camera FPV ! T20 Target 210 Cricket Highlights	POV語(題名)	https://www.youtube.com/watch?v=hp3k0bgTdqA
mg-IJhJpcSs	20211214	658	JSB II	2021 Troopers Snare Cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=mg-IJhJpcSs
LMvGHxDkzFQ	20211213	762	JUN10R14	This is ridiculous GoPro Hockey	POV語(題名)	https://www.youtube.com/watch?v=LMvGHxDkzFQ
-RHSPocN18c	20211211	1613	TheTopher	Ford Escape PHEV vs. RAV4 Prime - Plug-in Hybrid POV Comparison	POV語(題名)	https://www.youtube.com/watch?v=-RHSPocN18c
QZF9Ob4hf1Y	20211211	614	JUN10R14	No Mercy GoPro Hockey	POV語(題名)	https://www.youtube.com/watch?v=QZF9Ob4hf1Y
meUCjqmxblo	20211210	579	The Bat Aur Ball	GoPro Batsman Helmet Camera POV ! Cricket Academy Match	POV語(題名)	https://www.youtube.com/watch?v=meUCjqmxblo
Lp5hYvPykEQ	20211209	1102	TheTopher	2022 Mitsubishi Outlander SEL 2.5 S-AWC - POV Driving Impressions	POV語(題名)	https://www.youtube.com/watch?v=Lp5hYvPykEQ
O9KJKR0P9P0	20211208	710	TheTopher	2021 Porsche 718 Spyder (PDK) - POV Canyon Driving	POV語(題名)	https://www.youtube.com/watch?v=O9KJKR0P9P0
VYpaQ7taHUI	20211207	1873	TheTopher	2021 Ford F-150 Raptor 37 Performance Package - POV Dirt Road Driving Impressions (Two Topher Take)	POV語(題名)	https://www.youtube.com/watch?v=VYpaQ7taHUI
85PMpQKBMro	20211207	499	GoPro	GoPro Cause: Reforesting the Ocean with SeaTrees | Kindhumans	POV語(題名)	https://www.youtube.com/watch?v=85PMpQKBMro
NVGKcKmMmSk	20211207	870	Garrett Everhart	"Ohio State University Marching Band TBDBITL Rush Halftime with Dotting The ""i"" POV Script Ohio"	POV語(題名)	https://www.youtube.com/watch?v=NVGKcKmMmSk
Mm-OMfmHX_o	20211206	439	The Bat Aur Ball	Noida Police Cricket Match ! GoPro Helmet Camera Cricket Highlights	POV語(題名)	https://www.youtube.com/watch?v=Mm-OMfmHX_o
Ipro-TacgFo	20211204	1422	TheTopher	2021 Mercedes-Benz S580 4MATIC - POV Walkaround & Driving Impressions	POV語(題名)	https://www.youtube.com/watch?v=Ipro-TacgFo
KaBpWqCNgfA	20211204	756	Great Day For A Hike	GoPro ENDURO BATTERY | Is it WORTH it and Do YOU NEED IT?	POV語(題名)	https://www.youtube.com/watch?v=KaBpWqCNgfA
1zWEDXAxXiM	20211202	829	Just Drive POV	Mercedes Benz e350 4matic AMG line POV Exterior and Interior	POV語(題名)	https://www.youtube.com/watch?v=1zWEDXAxXiM
28_45skjJ8U	20211130	1088	Xander Hromiak	Pacific Crest 2021 mouthpiece headcam	POV語(題名)	https://www.youtube.com/watch?v=28_45skjJ8U
xGllcIfubhg	20211130	638	The Bat Aur Ball	Surely You Will Lose ! T20 Final ! Wicket Keeper Helmet Camera Cricket Highlights	POV語(題名)	https://www.youtube.com/watch?v=xGllcIfubhg
HLjCduKJ6Cg	20211129	2015	TheTopher	2022 Subaru BRZ Premium (Automatic) - POV Driving Impressions	POV語(題名)	https://www.youtube.com/watch?v=HLjCduKJ6Cg
AFZGitYs0Lk	20211129	302	MrBlack	the GoPro Gadget is so much fun to play with! GRAVGRIP	POV語(題名)	https://www.youtube.com/watch?v=AFZGitYs0Lk
ZU5CJ7gVtCo	20211127	499	Kwanwoo Lee	"Vista Ridge Timpani Pedal Cam 2021 - ""Vorca Rhe"""	POV語(概要欄)	https://www.youtube.com/watch?v=ZU5CJ7gVtCo
Z_ZXuMMo6s0	20211126	748	SEAN McLaren P	2021 Hyundai Sonata N Line POV Test Drive - Surprisingly Fun Sport Sedan	POV語(題名)	https://www.youtube.com/watch?v=Z_ZXuMMo6s0
X4NT4K3MP4s	20211126	2483	Just Drive POV	Mercedes Benz e350 4matic AMG line POV drive	POV語(題名)	https://www.youtube.com/watch?v=X4NT4K3MP4s
z-IfM0609pc	20211126	740	JUN10R14	Playoffs The End!! GoPro Hockey	POV語(題名)	https://www.youtube.com/watch?v=z-IfM0609pc
ZEtowIkzq78	20211125	455	けけけ	"【COURAGE2021】BRASS HEAD CAM ""IN THE DARK""LABYRINTH OF DARK AND LIGHT #courage #八木澤教司 #Marching #2021"	POV語(題名)	https://www.youtube.com/watch?v=ZEtowIkzq78
t51-n4kruTo	20211124	417	MrBlack	Easiest GoPro Gimbal! iSteady Pro 4 from Hohem	POV語(題名)	https://www.youtube.com/watch?v=t51-n4kruTo
r3MJNDaEgp8	20211124	2139	Just Drive POV	2022 BMW iX xDrive40 First Edition POV test drive	POV語(題名)	https://www.youtube.com/watch?v=r3MJNDaEgp8
WP45PjavEbk	20211123	2739	Motolaxin	Riding through the Wineries of Paso Robles.  Relaxing POV 4K motorcycle ride (with music).	POV語(題名)	https://www.youtube.com/watch?v=WP45PjavEbk
z3lb_CQ5_2s	20211122	1914	TheTopher	2022 Audi RS e-tron GT - POV Driving Impressions	POV語(題名)	https://www.youtube.com/watch?v=z3lb_CQ5_2s
l9fXzgap7u4	20211121	748	Rank Seventeen	University of Wisconsin Marching Band vs. Nebraska Pregame 11/20/21 Eupho POV	POV語(題名)	https://www.youtube.com/watch?v=l9fXzgap7u4
uu57Ip1jAzY	20211120	411	TheTopher	1997 Volvo 850 R (5-Speed Manual) - POV Track Driving	POV語(題名)	https://www.youtube.com/watch?v=uu57Ip1jAzY
eUuYWxqTIwc	20211120	419	The Bat Aur Ball	Target 161 T20 ! Keeper GoPro Cricket FPV ! Keeper Helmet Camera Cricket View	POV語(題名)	https://www.youtube.com/watch?v=eUuYWxqTIwc
LIxkk-M7-l8	20211119	793	TheTopher	2021 BMW M3 Competition - POV Track Driving Impressions	POV語(題名)	https://www.youtube.com/watch?v=LIxkk-M7-l8
eDbK4lFih_o	20211119	488	The Bat Aur Ball	Target the Wicket ! ये अकेला कुछ नहीं कर पायेगा ! GoPro Wicket Keeper Cricket FPV	POV語(題名)	https://www.youtube.com/watch?v=eDbK4lFih_o
GM74nz5b-HE	20211118	575	The Bat Aur Ball	T20 Target 202 ! Batsman Helmet Camera Cricket FPV ! Cricket Highlights	POV語(題名)	https://www.youtube.com/watch?v=GM74nz5b-HE
WDqzerOUcg0	20211117	1076	TheTopher	2022 Volkswagen Golf R 6-Speed Manual - POV First Impressions	POV語(題名)	https://www.youtube.com/watch?v=WDqzerOUcg0
GHAK1Egpq_w	20211117	517	The Bat Aur Ball	GoPro Wicket Keeper Helmet Camera POV ! T20 1st Inning Highlights ! Cricket	POV語(題名)	https://www.youtube.com/watch?v=GHAK1Egpq_w
42vQdO-3GW8	20211116	525	The Bat Aur Ball	Good Batting Technique ! Target 201 ! GoPro Batsman Helmet Camera POV	POV語(題名)	https://www.youtube.com/watch?v=42vQdO-3GW8
vI5I4sVWTsg	20211116	967	Drew	"Erik S Pride of the Mountains ""Invincible"" Tuba Halftime POV run 11/13/21"	POV語(題名)	https://www.youtube.com/watch?v=vI5I4sVWTsg
txDaRJbgsYs	20211115	513	Kwanwoo Lee	"Vista Ridge Timpani Cam 2021 (Mid-Season) - ""Vorca Rhe"""	楽器×カメラ(題名)	https://www.youtube.com/watch?v=txDaRJbgsYs
G3ObQuW0Gjg	20211115	934	Drew	Josh T - Pride of the Mountains “Invincible” Sousaphone Post Pame POV 11/6/21	POV語(題名)	https://www.youtube.com/watch?v=G3ObQuW0Gjg
D2pDKWQlNmM	20211113	1711	TheTopher	2021 Mercedes-Benz S580 4MATIC - POV First Impressions - Night Drive & Sound System Test	POV語(題名)	https://www.youtube.com/watch?v=D2pDKWQlNmM
O-fB1vDNcr8	20211113	504	Curzy	"Lake Travis HS Band ""Please be Seated"" French Horn Soloist Cam"	楽器×カメラ(題名)	https://www.youtube.com/watch?v=O-fB1vDNcr8
CGGE2jwzudU	20211113	497	Curzy	"Lake Travis HS Band ""Please be Seated"" Flute Soloist Cam"	楽器×カメラ(題名)	https://www.youtube.com/watch?v=CGGE2jwzudU
TER9m7nrbw0	20211113	656	Curzy	"Lake Travis HS Band ""Please be Seated"" Trumpet Cam"	楽器×カメラ(題名)	https://www.youtube.com/watch?v=TER9m7nrbw0
oW1eTPTfPNg	20211112	1105	SfVegasDad	Visiting the USS Arizona at Pearl Harbor (GoPro MAX)	POV語(題名)	https://www.youtube.com/watch?v=oW1eTPTfPNg
dKySRWDJBsM	20211111	498	The Bat Aur Ball	T20 Target 245 ! GoPro Helmet Camera Cricket Highlights	POV語(題名)	https://www.youtube.com/watch?v=dKySRWDJBsM
A20w8fhU1hE	20211110	959	TheTopher	2021 Ford Mustang Mach-E GT - POV First Impressions	POV語(題名)	https://www.youtube.com/watch?v=A20w8fhU1hE
j-wtCVrXpfs	20211110	498	The Bat Aur Ball	Piyush 133r and Rahul 47r ! GoPro Batsman Helmet Camera Cricket View ! Cricket Highlights	POV語(題名)	https://www.youtube.com/watch?v=j-wtCVrXpfs
3WmxxxVII08	20211110	1014	Just Drive POV	2022 Genesis GV80 6seater 2.5 T-GDi POV Exterior and Interior	POV語(題名)	https://www.youtube.com/watch?v=3WmxxxVII08
LCz-DauAwW8	20211109	1600	TheTopher	2021 Jaguar F-Pace SVR - POV First Impressions	POV語(題名)	https://www.youtube.com/watch?v=LCz-DauAwW8
Et9WJCZcAik	20211105	680	Just Drive POV	Genesis GV60 Performance AWD POV Exterior and Interior	POV語(題名)	https://www.youtube.com/watch?v=Et9WJCZcAik
Bz0GmIayW1E	20211105	1680	Just Drive POV	Genesis GV60 Performance AWD POV test drive	POV語(題名)	https://www.youtube.com/watch?v=Bz0GmIayW1E
bB9UzN4EVm0	20211104	1106	TheTopher	2021 Porsche 911 Turbo S - POV Final Thoughts & Night Drive	POV語(題名)	https://www.youtube.com/watch?v=bB9UzN4EVm0
7s5rrqxJH-w	20211103	364	The Bat Aur Ball	12 Years Left Hand Batsman Helmet Camera POV ! GoPro Cricket POV	POV語(題名)	https://www.youtube.com/watch?v=7s5rrqxJH-w
wcT9Wv9Rweg	20211103	638	DM Car Reviews	2022 Nissan Pathfinder SL AWD - POV Test Drive	POV語(題名)	https://www.youtube.com/watch?v=wcT9Wv9Rweg
jgp0YHKSPDM	20211103	492	BrandonL	Highland Park 2021 | SugarRush | Lead Trumpet Soloist Headcam | Brandon Luk	POV語(題名)	https://www.youtube.com/watch?v=jgp0YHKSPDM
pTglyvujys8	20211102	489	The Bat Aur Ball	Why is It Difficult to Play Left Arm Spin ! GoPro Helmet Camera Cricket Highlights	POV語(題名)	https://www.youtube.com/watch?v=pTglyvujys8
BfMGbXuQz-M	20211101	920	TheTopher	2021 Jeep Wrangler Rubicon 392 V8 - POV Offroad Test	POV語(題名)	https://www.youtube.com/watch?v=BfMGbXuQz-M
6AmB-AO7qrs	20211101	668	The Bat Aur Ball	Batsman Helmet Camera Cricket ! When you get chance of batting after such a long time.	POV語(題名)	https://www.youtube.com/watch?v=6AmB-AO7qrs
V393QwlDpQ0	20211031	534	Sergio Villarreal Bañuelos	Montwood High School 2021 Euphonium Soloist Head Cam	POV語(題名)	https://www.youtube.com/watch?v=V393QwlDpQ0
pRepEyY7kiE	20211031	773	Just Drive POV	2022 Volvo XC60 B6 Inscription POV Exterior and Interior	POV語(題名)	https://www.youtube.com/watch?v=pRepEyY7kiE
Z6etP0lgC94	20211031	708	Jeremy Smith	Pace High Band Reel Time POV Jonathan Miller Sousaphone Headcam	POV語(題名)	https://www.youtube.com/watch?v=Z6etP0lgC94
BL1hDpqExz0	20211030	813	Rank Seventeen	University of Wisconsin Marching Band Iowa Pregame Eupho POV	POV語(題名)	https://www.youtube.com/watch?v=BL1hDpqExz0
aD3da8fcuts	20211030	339	JUN10R14	He Tried The Michigan GoPro Hockey	POV語(題名)	https://www.youtube.com/watch?v=aD3da8fcuts
Az7D_kutt-I	20211029	612	The Bat Aur Ball	Do Not Underestimate Power of BAT ! T20 Helmet Camera Cricket Highlights	POV語(題名)	https://www.youtube.com/watch?v=Az7D_kutt-I
iUWW2DQTZfA	20211028	905	TheTopher	2022 Lexus IS 500 - POV First Impressions (Street & Track Driving)	POV語(題名)	https://www.youtube.com/watch?v=iUWW2DQTZfA
3xUws9pUJd0	20211027	610	sylvanus weist	Mandarins 2021 lead baritone headcam (reznor weist) first full run	POV語(題名)	https://www.youtube.com/watch?v=3xUws9pUJd0
di0wFfBoRR4	20211026	1152	TheTopher	2022 Hyundai Kona Electric Limited - POV Driving Impressions	POV語(題名)	https://www.youtube.com/watch?v=di0wFfBoRR4
lUq4G3-1dBs	20211026	600	JUN10R14	Snowing a Player NOT Ice Hockey GoPro Hockey	POV語(題名)	https://www.youtube.com/watch?v=lUq4G3-1dBs
h9wR1TwqYJw	20211024	750	Brenden Jones	Blue Stars 2018- Trumpet Headcam (Brenden Jones)	POV語(題名)	https://www.youtube.com/watch?v=h9wR1TwqYJw
In9Gsp9pgoY	20211022	611	The Bat Aur Ball	Good Left Arm Spin ! GoPro Best Cricket View ! Semi Final Highlights	POV語(題名)	https://www.youtube.com/watch?v=In9Gsp9pgoY
1qCTISCKaQk	20211020	327	Theme Park Review	Every Roller Coaster at SeaWorld Orlando! 4K Front Seat POV	POV語(題名)	https://www.youtube.com/watch?v=1qCTISCKaQk
9zgr8jg5Cpo	20211019	829	TheTopher	2022 Honda Civic Sport Hatchback Touring (CVT) - POV Night Drive, Final Thoughts, Bose Sound Test	POV語(題名)	https://www.youtube.com/watch?v=9zgr8jg5Cpo
DYG0g-TGDpA	20211019	617	The Bat Aur Ball	Big Chase T20 Target 198 ! Wicket keeper Helmet Camera Cricket View	POV語(題名)	https://www.youtube.com/watch?v=DYG0g-TGDpA
3xUbBrz0HAs	20211018	482	The Bat Aur Ball	T20 GoPro Cricket Highlights	POV語(題名)	https://www.youtube.com/watch?v=3xUbBrz0HAs
a8vWuN-g2pY	20211017	491	Chase Baxter	Baritone Headcam Memorial Vs. Rockhill FB Game Performance 10/14/21	POV語(題名)	https://www.youtube.com/watch?v=a8vWuN-g2pY
oTzeCuJ1Ttk	20211016	798	TheTopher	2022 Lexus IS 500 - POV Canyon Driving	POV語(題名)	https://www.youtube.com/watch?v=oTzeCuJ1Ttk
oRsd9-qdxqY	20211015	494	The Bat Aur Ball	Batting Wicket ! T20 Thrill with GoPro Wicket Keeper Camera View	POV語(題名)	https://www.youtube.com/watch?v=oRsd9-qdxqY
xv9CdK5oZ7g	20211015	1483	SGT Sally	D-Day Ohio 2017 battle WWII Reenactment GoPro first person	POV語(題名)	https://www.youtube.com/watch?v=xv9CdK5oZ7g
Qq9QxCG1jmY	20211014	486	SGT Sally	D-Day Ohio 2021 Thursday battle WWII Reenactment GoPro first person part 3/3	POV語(題名)	https://www.youtube.com/watch?v=Qq9QxCG1jmY
cfQUqHt9XrA	20211014	533	SGT Sally	D-Day Ohio 2021 Thursday battle WWII Reenactment GoPro first person part 1/3	POV語(題名)	https://www.youtube.com/watch?v=cfQUqHt9XrA
nOvI1K1Itgg	20211014	532	SGT Sally	D-Day Ohio 2021 Saturday battle WWII Reenactment GoPro first person part 2/4	POV語(題名)	https://www.youtube.com/watch?v=nOvI1K1Itgg
9h7AMdmOZTk	20211014	533	SGT Sally	D-Day Ohio 2021 Saturday battle WWII Reenactment GoPro first person part 1/4	POV語(題名)	https://www.youtube.com/watch?v=9h7AMdmOZTk
e8F3xic_xDI	20211013	629	Paxton Krafft	"Crossmen 2021 Drumset Cam- ""yOUR Move"" - Ben King"	楽器×カメラ(題名)	https://www.youtube.com/watch?v=e8F3xic_xDI
prhaSxuO8io	20211013	902	Just Drive POV	Cadillac Escalade Sport Platinum POV Exterior and interior	POV語(題名)	https://www.youtube.com/watch?v=prhaSxuO8io
QdUfbGYwgJo	20211012	518	The Bat Aur Ball	GoPro T20 Final Cricket Match Highlights ! Wicket Helmet Camera View	POV語(題名)	https://www.youtube.com/watch?v=QdUfbGYwgJo
mtOXWXfi_iY	20211011	1154	TheTopher	2022 Ford Mustang Mach-E GT Performance Edition - POV First Impressions	POV語(題名)	https://www.youtube.com/watch?v=mtOXWXfi_iY
MpXrYiIyk3Q	20211011	438	The Bat Aur Ball	GoPro Batman Helmet Camera Fifty ! Cricket Highlights	POV語(題名)	https://www.youtube.com/watch?v=MpXrYiIyk3Q
JHr1po6CPMo	20211011	497	Surfing With Noz	POV SURFING FOLLOW CAMS | MASSIVE AIRS & TURNS!	POV語(題名)	https://www.youtube.com/watch?v=JHr1po6CPMo
LMJqd8ZHoBM	20211011	451	Logan (Bog) Mitchell	Tuba POV: Marching Show 2021	POV語(題名)	https://www.youtube.com/watch?v=LMJqd8ZHoBM
dOFjMa9yxWY	20211011	557	Jaycob Pavlovic	SDMB 2021 9/11 HALF-TIME | SOUSAPHONE HEADCAM	POV語(題名)	https://www.youtube.com/watch?v=dOFjMa9yxWY
_BbEexAXWRY	20211010	995	DM Car Reviews	2013 VW CC V6 - POV Test Drive	POV語(題名)	https://www.youtube.com/watch?v=_BbEexAXWRY
Unbm2aJJ5yc	20211009	415	Delhi Capitals	Steve Smith has a GoPro on helmet during training | IPL 2021	POV語(題名)	https://www.youtube.com/watch?v=Unbm2aJJ5yc
vl-cBWtpMS4	20211008	1140	TheTopher	2022 MINI Cooper John Cooper Works Convertible - POV First Impressions	POV語(題名)	https://www.youtube.com/watch?v=vl-cBWtpMS4
g3N49MpyZOA	20211008	546	JUN10R14	40+ GoPro Hockey	POV語(題名)	https://www.youtube.com/watch?v=g3N49MpyZOA
5Or2TQmf9Z0	20211007	484	The Bat Aur Ball	Shoot with Ansh After Long time ! GoPro Helmet Camera POV	POV語(題名)	https://www.youtube.com/watch?v=5Or2TQmf9Z0
KA8wMwQhMF4	20211006	586	JUN10R14	This Goalie Is Cheating GoPro Hockey	POV語(題名)	https://www.youtube.com/watch?v=KA8wMwQhMF4
qAHFnAesH1U	20211005	523	The Bat Aur Ball	Hero GoPro Wicket Keeper Helmet Camera Cricket Highlights ! T20	POV語(題名)	https://www.youtube.com/watch?v=qAHFnAesH1U
TFhmM0tmFfs	20211005	3193	Motolaxin	Riding the Summit of Rocky Mountain National Park.  Relaxing POV 4K motorcycle ride (with music).	POV語(題名)	https://www.youtube.com/watch?v=TFhmM0tmFfs
NK5GREdLtoY	20211005	1539	Just Drive POV	LEXUS es300h F SPORT POV test drive	POV語(題名)	https://www.youtube.com/watch?v=NK5GREdLtoY
mkdv8PZrid8	20211004	1286	TheTopher	2022 Mazda MX-30 EV - POV First Impressions	POV語(題名)	https://www.youtube.com/watch?v=mkdv8PZrid8
YaoTpadn64w	20211004	538	Surfing With Noz	POV SURFING PERFECT RAMPS! (RAW)	POV語(題名)	https://www.youtube.com/watch?v=YaoTpadn64w
